_______                    _____________________ 
__  __ \______________________  /___    |__  __ \
_  / / /__  __ \  _ \_  __ \_  / __  /| |_  /_/ /
/ /_/ /__  /_/ /  __/  / / /  /___  ___ |  ____/ 
\____/ _  .___/\___//_/ /_//_____/_/  |_/_/      
       /_/                                       
=================================================
Vehicle: FSAE Car
Track:   2019 Endurance
Date:    20/10/2021
Time:    12:40:09
=================================================
Simulation started.
Maximum speed calculated at all points.
Found all apexes on track.
Starting acceleration and deceleration.
Running: [||||||||||||||||||||||||||||||] 100 [%]
________________________________________________
|_Apex__|_Point_|_Mode__|___x___|___v___|_vmax_|
      3	   1073	      1	 1072.0	  25.49	  30.45
      3	   1074	      1	 1073.0	  25.58	  28.57
      3	   1075	      1	 1074.0	  25.67	  26.80
      3	    962	      2	  961.0	   6.12	  13.99
      3	    961	      2	  960.0	   8.94	 115.45
      3	    960	      2	  959.0	  11.13	 115.45
      3	    959	      2	  958.0	  12.98	  47.27
      4	    951	      1	  950.0	   7.19	   8.02
      4	    952	      1	  951.0	   7.69	  10.36
      4	    953	      1	  952.0	   8.15	  19.68
      4	    954	      1	  953.0	   8.59	  20.68
      4	    955	      1	  954.0	   9.01	  14.33
      4	    956	      1	  955.0	   9.40	  12.24
      4	    957	      1	  956.0	   9.78	  11.28
      4	    958	      1	  957.0	  10.14	  11.99
      4	    959	      1	  958.0	  10.48	  47.27
      4	    960	      1	  959.0	  10.82	 115.45
      4	    949	      2	  948.0	   7.19	   7.42
      4	    948	      2	  947.0	   8.17	   9.55
      4	    947	      2	  946.0	   9.82	  18.45
      4	    946	      2	  945.0	  11.78	 115.45
      4	    945	      2	  944.0	  13.54	 115.45
      4	    944	      2	  943.0	  15.12	  42.07
      4	    943	      2	  942.0	  16.55	  22.04
      4	    942	      2	  941.0	  17.66	  19.73
      4	    941	      2	  940.0	  18.44	  26.87
      4	    940	      2	  939.0	  19.52	  97.10
      4	    939	      2	  938.0	  20.71	 115.45
      4	    938	      2	  937.0	  21.85	 115.45
      4	    937	      2	  936.0	  22.95	 115.45
      4	    936	      2	  935.0	  24.01	 115.45
      4	    935	      2	  934.0	  25.04	 115.45
      4	    934	      2	  933.0	  26.04	 115.45
      4	    933	      2	  932.0	  27.02	 115.45
      4	    932	      2	  931.0	  27.98	 115.45
      4	    931	      2	  930.0	  28.91	 115.45
      4	    930	      2	  929.0	  29.83	 115.45
      4	    929	      2	  928.0	  30.73	 115.45
      4	    928	      2	  927.0	  31.62	 115.45
      4	    927	      2	  926.0	  32.50	 115.45
      5	   1254	      1	 1253.0	   7.89	   8.02
      5	   1255	      1	 1254.0	   8.27	   8.49
      5	   1256	      1	 1255.0	   8.70	   9.34
