Format,OpenLAP Export
Venue,2019 Endurance
Vehicle,FSAE Car
Driver,OpenLap
Device
Comment
Date,20/10/2021
Time,12:40:14
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
m,s,m/s,m,m/s,rad/s,m/s/s,m/s/s,m/s/s,ratio,Pa,N,deg,deg,deg,N,N,N,N,N,N,N.m,N.m,W,rpm,,kg,J,J


5.353269,0.280000,115.452538,0.000000,22.994020,0.000000,2.556150,0.000000,2.556150,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-278.263824,-288.569885,930.338135,-2.730764,-2452.500000,-2730.763672,248.121170,91.896729,23769.117188,2469.929199,1.000000,0.000000,6571.109375,6571.109375
5.814589,0.300000,115.452538,0.000000,23.045351,0.000000,2.550633,0.000000,2.550633,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-279.507111,-289.859222,930.249512,-2.732007,-2452.500000,-2732.007080,248.097534,91.887978,23819.910156,2475.443115,1.000000,0.000000,7047.916992,7047.916992
6.277227,0.320000,115.452538,0.000000,23.096539,0.000000,2.545117,0.000000,2.545117,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-280.750427,-291.148590,930.161133,-2.733251,-2452.500000,-2733.250488,248.073975,91.879250,23870.546875,2480.941406,1.000000,0.000000,7526.027344,7526.027344
6.740751,0.340000,115.452538,0.000000,23.147629,0.000000,2.539602,0.000000,2.539602,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-281.993774,-292.437988,930.072937,-2.734494,-2452.500000,-2734.493896,248.050446,91.870529,23921.078125,2486.429443,1.000000,0.000000,8005.013672,8005.013672
7.205237,0.360000,115.452538,0.000000,23.198612,0.000000,2.534087,0.000000,2.534087,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-283.237152,-293.727417,929.984924,-2.735737,-2452.500000,-2735.737305,248.026978,91.861839,23971.498047,2491.905762,1.000000,0.000000,8484.953125,8484.953125
7.670945,0.380000,115.452538,0.000000,23.249462,0.000000,2.528573,0.000000,2.528573,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-284.480530,-295.016846,929.897156,-2.736980,-2452.500000,-2736.980713,248.003571,91.853172,24021.773438,2497.367920,1.000000,0.000000,8966.098633,8966.098633
8.137288,0.400000,115.452538,0.000000,23.300240,0.000000,2.523060,0.000000,2.523060,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-285.723907,-296.306274,929.809387,-2.738224,-2452.500000,-2738.223877,247.980164,91.844513,24071.970703,2502.822510,1.000000,0.000000,9447.872070,9447.872070
8.605159,0.420000,115.452538,0.000000,23.350851,0.000000,2.517548,0.000000,2.517548,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-286.967224,-297.595642,929.722107,-2.739467,-2452.500000,-2739.467285,247.956879,91.835876,24121.990234,2508.258789,1.000000,0.000000,9931.155273,9931.155273
9.073365,0.440000,115.452538,0.000000,23.401426,0.000000,2.512037,0.000000,2.512037,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-288.210541,-298.884979,929.634827,-2.740711,-2452.500000,-2740.710693,247.933594,91.827255,24171.968750,2513.691406,1.000000,0.000000,10414.770508,10414.770508
9.543380,0.460000,115.452538,0.000000,23.451797,0.000000,2.506527,0.000000,2.506527,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-289.453735,-300.174225,929.547852,-2.741954,-2452.500000,-2741.953613,247.910400,91.818665,24221.732422,2519.102051,1.000000,0.000000,10900.172852,10900.172852
